values,Centroid_Longitude,Centroid_Latitude,km,mpa_id
2.381999969,-60.90811683,14.75507032,5.406524076,4886
2.381999969,-60.9,14.76700004,3.839593862,7217
2.381999969,-60.89048711,14.76811425,3.102761303,2937
2.381999969,-60.88921824,14.76960968,2.889356544,2504
2.622001648,-60.883,13.96700001,1.29381152,6539
2.631999969,-60.883,14.00000001,4.712271408,6538
2.538000107,-60.8667,14.38330008,1.285618928,7232
2.406999588,-60.85,14.41670009,5.355107656,7231
1.865999699,-60.849998,-51.25000002,4.949361716,6682
2.0260005,-60.849998,-51.15000218,3.282088543,6677
2.538000107,-60.83530214,14.41567514,6.224610199,2923
1.86400032,-60.83384718,11.17601601,5.750267083,974
2.570999146,-60.8333,14.46670005,4.577829375,7233
2.570999146,-60.82759787,14.49041516,5.262217348,2933
0.438999996,-60.8,-62.48300066,2.775958988,5962
1.875999928,-60.733002,-51.13299905,1.937274825,6676
1.698000431,-60.632999,-51.25000002,4.666272145,6622
0.32599999,-60.617,-62.95000018,1.011247934,6327
0.32599999,-60.617,-62.9330002,2.845978183,5969
2.301000595,-60.57769501,11.29980014,4.030917694,1847
2.510000229,-60.52977973,11.35127184,2.939326927,40
5.460999966,-60.50520393,50.17741017,4.307943727,820
1.410999775,-60.5,-52.233002,3.946858079,6678
1.410999775,-60.5,-52.233002,3.946858079,6679
1.410999775,-60.5,-52.21699906,2.997577189,6680
1.56000042,-60.450001,-51.31700105,2.875888292,6623
1.366000175,-60.367001,-52.216999,1.107037743,6681
1.446000099,-60.35,-51.38330015,1.965503447,6683
1.321000099,-60.333,-51.63299911,2.988076268,6625
5.475999832,-60.2891565,50.16973802,4.294713322,530
0.593999982,-59.717,-62.36700009,0.995499733,5966
5.416000366,-59.68660242,50.3020937,1.931187662,1366
0.590999991,-59.683,-62.46700008,1.620254683,6329
2.063999176,-59.64483691,13.18059505,3.757670173,5
2.430999756,-59.58333333,13.06666667,5.300585068,7423
2.478000641,-59.567,13.2,2.894137969,6656
4.343999863,-59.30748239,47.84431441,6.084027729,2181
0.717000008,-59.183,-62.30000042,1.604440826,6323
1.105000019,-59.182999,-52.90000213,3.258583793,6624
1.160000324,-59.08333,-52.41667071,5.425653913,7268
0.811000019,-58.95,-62.20000019,1.022621623,5953
4.098000526,-58.93906256,43.84536948,3.638665254,3876
5.36400032,-58.87836094,50.70953087,0.27156225,4238
1.096000195,-58.849998,-52.29999961,1.936558337,6627
2.460000038,-58.783,-51.60000001,19.88107187,5856
0.73299998,-58.65,-62.2500002,4.81060116,6322
-0.348999023,-58.56667,-34.40000008,3.60394335,6569
-0.631000519,-58.5,-34.46667001,3.930370306,6367
5.378000259,-58.45382503,51.13534802,1.193572913,1395
0.75,-58.45,-62.18301825,2.848060031,5968
0.736999989,-58.4188925,52.26214683,96.86982582,4231
1.039000034,-58.41667,-51.91667278,5.442388669,7269
-0.350999832,-58.35,-34.6166668,5.417260605,7381
-0.350999832,-58.33306,-34.60000013,4.698439349,6368
-0.76499939,-58.26667,-34.16667007,5.172335261,6465
0.091999054,-58.21667,-34.81667383,8.819067818,6472
0.75999999,-58.133,-62.11700014,0.981999696,6606
0.130001068,-58,-34.80000001,3.915399371,6365
1.389999866,-57.833,-51.48300297,3.964647825,6626
1.08700037,-57.817,-51.71700191,1.99348694,6628
1.004000187,-57.75,-51.63300002,3.010072658,5857
5.209000111,-57.74681358,49.6146525,10.90514367,1335
0.319000244,-57.63333,-35.01667056,6.530745355,6570
5.407999039,-57.33333,-37.66668103,5.906837814,6849
1.173000336,-57.33306,-36.03306365,3.842521643,6450
0.430000305,-57.25,-35.00001131,5.987443434,6038
1.392999649,-57.25,-36.25009634,5.960492,6851
0.869001389,-57.20832705,-35.50932402,3.596580586,1469
1.802000046,-57.1914607,51.3792001,1.261319924,424
3.991998672,-57,-37.10000244,12.59922855,6469
1.310998917,-56.93333,-36.33333091,5.146077039,6573
0.826000214,-56.73324849,5.974851233,3.311261388,1145
2.069999695,-56.65028,-36.43361121,3.559396942,6366
0.74600029,-56.65,5.890000005,8.085191844,5979
2.974000216,-56.51294356,53.94011414,2.763276399,1358
-0.798000336,-56.15107209,5.867246657,3.009339261,3814
-1.579000473,-56.01609856,5.719492582,10.25844181,925
2.342000246,-55.96398914,52.59898052,2.917653907,5434
3.034999847,-55.95240606,51.26082089,3.454003088,1359
-1.812000275,-55.8269875,5.937266122,4.554221626,2354
-2.875,-55.716195,5.984992508,3.08949016,38
3.196000099,-55.66012578,50.73265202,3.664498027,2108
-2.875,-55.636875,5.914599427,9.279743741,3815
3.196000099,-55.61493737,50.68999854,2.157929805,2106
0.194000244,-54.49159234,5.913637435,6.182458649,37
2.959001541,-54.28106395,-34.64220036,7.41759813,5261
3.422999978,-54.2435,69.91950892,4.519921027,2215
3.242000103,-54.19751649,46.80682946,1.877046436,420
0.717000961,-54.01943,5.814731133,7.138538747,39
-0.184999466,-54,-33.50007113,57.65476459,5873
0.997999191,-53.8794375,5.723229785,1.727892335,2512
1.649000168,-53.75241845,-34.40129614,4.639208242,5259
2.13599968,-53.69555572,48.74166646,3.823832401,5431
2.537000656,-53.59078828,5.602937981,4.511483024,2946
2.835000992,-53.58843753,5.520356758,5.692346549,2932
0.572000504,-53.50049973,-33.94421693,4.109315025,7474
-0.427000046,-53.47977,-33.01396046,51.15577461,2386
3.588000029,-53.2885452,69.64459247,3.992841123,2216
3.149999619,-53.17629498,49.75949938,4.252503291,1357
2.057001114,-53.05671545,5.424404466,4.123498539,2944
2.800999641,-52.80058398,48.13164274,0.991975954,1356
2.752000332,-52.79702182,47.20518422,0.534345009,1360
1.262001038,-52.6294355,-33.01194234,3.331153387,605
2.163999557,-52.58792364,5.286090159,4.152212803,2939
-0.451999664,-52.37520558,4.851781287,2.581476662,2931
0.494001389,-52.27701024,4.926699927,3.873985725,2503
-1.524000168,-52.09354452,4.665369249,5.914010494,2513
-2.013000488,-52.02612997,4.607800226,2.573592996,2947
3.12800014,-51.9813575,69.64744976,2.65110953,2214
2.681999803,-51.96699125,68.84683587,3.150169568,2217
-0.172998428,-51.94392643,4.825620799,4.099742732,2925
3.616999865,-51.79951795,68.41261072,5.606577935,2218
-1.780000687,-51.39144867,4.199534258,10.40525102,8
4.608999252,-50.97063679,-31.27295603,2.386532867,1459
3.045000076,-50.929605,-31.22072734,3.060237448,2165
1.920999527,-50.41470463,1.99818944,6.544496375,267
4.370000124,-50.32324,62.5697227,3.514826015,2219
2.090999603,-50.22481226,1.580234844,23.58093162,6
2.081001282,-49.9909774,0.883423677,3.747886432,5299
2.784999847,-49.70442219,-29.34657439,3.183757118,854
-0.35200119,-49.50829633,-0.903357355,35.58740773,2733
4.04899995,-49.171485,69.16816978,31.40538078,5350
-0.518001556,-48.99477553,-0.851857214,21.54850456,5294
2.631999969,-48.95205,-25.5348181,32.82153726,1461
2.840000153,-48.82658934,-28.5854815,5.561589465,4909
3.115999222,-48.81153803,-25.79037055,20.90656695,1946
1.937999725,-48.79566942,-27.88621588,16.82049167,1263
2.898000717,-48.6459234,-25.92347326,4.404835368,4939
1.493999481,-48.56967444,-27.4098273,4.757952319,2734
0.732999802,-48.55453403,-27.64537489,2.595575236,2141
1.38699913,-48.50411023,-27.46444336,3.767760629,853
3.801999927,-48.4388715,60.75819542,3.868335295,2220
1.61400032,-48.41562592,-0.382556823,4.594136377,4921
1.778999329,-48.36559001,-27.2257706,2.150621622,1818
3.029001236,-48.36106799,-25.50719868,4.080113341,1458
2.204999924,-48.33579636,-24.88554251,34.3582666,517
2.361000061,-48.32009735,-25.34785214,4.155941036,1409
2.305999756,-48.13708416,-25.29136627,7.163746423,1452
2.916000366,-47.96767111,-25.13432773,1.399230487,516
2.916000366,-47.95882,-25.11156997,1.494425853,3497
3.174999237,-47.91153773,-25.16587074,5.845779404,1411
0.080999374,-47.81154206,-0.758703244,9.008634354,4920
1.377000809,-47.55934145,-0.617631029,2.128819312,1858
0.787000656,-47.48130172,-0.714521117,2.644164053,4919
2.86400032,-47.29195793,-24.43108549,14.92655217,1465
2.990001678,-47.27428436,-24.59247517,4.021412421,5296
2.86400032,-47.25823856,-24.43571411,12.81815823,2496
2.88299942,-47.06791982,-24.46137873,2.678142039,5293
2.756999969,-47.0519809,-24.41307124,4.359869727,5297
3.017000198,-46.98831623,-24.38160948,3.123768597,5298
0.083999634,-46.84692888,-0.802775587,3.357024372,4923
-0.150001526,-46.70013559,-0.880184893,1.078767391,4922
3.267000198,-46.67729607,-24.48898339,4.6350069,4910
2.205999374,-46.39023771,-24.00513726,4.346797012,3513
0.625,-46.37684309,-1.035795115,0.684486869,4924
0.182998657,-46.21991827,-1.034463269,1.516427286,4925
2.695999146,-46.1766246,-24.30536619,3.556646187,3340
0.835998535,-46.08659238,-1.051139133,4.398493447,4950
2.562999964,-45.683,-60.73300013,3.069389416,5963
2.583000064,-45.6,-60.65000001,3.096081199,5964
2.897000015,-45.583,-60.55000861,2.442634116,6317
1.322000504,-45.566935,-1.24527141,4.975377766,2732
-1.125,-45.22417,-2.399513925,40.60395711,4942
2.216999054,-45.06180219,-23.54207472,2.052559942,1410
0.168001175,-45.00321,-1.508342525,5.657862844,2511
2.775999963,-45,-60.71700176,2.462600447,5965
1.125999451,-44.95,-3.000049281,68.2244594,6930
1.452001572,-44.83798739,-1.53565229,4.1687877,4918
2.336000443,-44.75,-0.500000159,6.551414657,6931
1.879999161,-44.67760964,-23.2876457,5.391303587,1460
1.215000153,-44.66168479,-22.91114582,14.99143716,256
1.516000748,-44.50449034,-23.05267638,3.996452816,2736
2.185001373,-44.299845,-23.19313149,1.885752163,1895
1.833000183,-44.2941,-23.16411649,4.35633649,1457
2.502000809,-44.25142082,-0.86174834,4.711692624,2409
2.090999603,-44.11636,-22.98960899,5.856076631,1463
1.281000137,-43.72885595,-22.94748604,2.422562821,5290
1.069002151,-43.61398226,-2.788206001,27.44086378,4944
2.372999191,-43.58357213,-23.02037426,4.856353554,1896
2.555999756,-43.53067903,-23.04208712,1.125812835,5291
2.611000061,-43.48242264,-22.94854978,10.64383866,1250
3.64099884,-43.19265658,-23.02666078,2.315250836,4911
3.980998993,-43.15718485,-22.96314403,3.337787145,5289
3.370000839,-43.06397113,-2.537336095,9.126918111,9
1.100000381,-43.02638131,-22.71690075,1.834910818,4928
1.100000381,-43.01830021,-22.71760636,2.609528001,4926
4.031999588,-42.988395,-22.93749699,3.852403586,1852
1.775999963,-42.75,-62.75,5.096090336,5283
2.702999115,-42.41533962,-22.9054056,5.338567088,1464
2.491001129,-42.27688201,-2.765510043,3.34063757,4943
1.693000793,-42.15274324,-2.795317165,3.107206111,2731
4.987998962,-42.11363465,-23.00591845,4.142133562,4912
4.891998291,-41.95128217,-22.84740109,3.153173068,4941
3.753002167,-41.94749379,-2.782675605,8.353396123,4917
1.49200058,-41.39969419,-22.16369976,4.998067397,3512
1.996999741,-40.51322657,-2.795775313,3.192062399,1898
1.962001801,-40.49460631,-2.816391859,4.876552073,4916
-1.962999344,-40.16018066,44.73713867,4.241015625,5498
2.25,-39.91609232,-19.68475824,5.037355991,764
2.012998581,-39.40557301,-3.198181377,3.576572835,4948
0.62100029,-39.4,-17.20485871,20.36158447,6691
0.420000076,-39.26282233,-17.84768534,4.306947373,5288
0.572999954,-39.22305137,-16.18377751,28.75637917,3496
0.245000839,-39.20233535,-14.63241101,17.30539956,4937
0.218000412,-39.19896924,-15.15923131,21.35518148,5286
0.698999405,-39.19266465,-16.88042365,7.224472015,10
0.329000473,-39.14182802,-16.72349076,2.459494157,4933
-0.00399971,-39.09491563,-14.41264013,7.099275195,4938
-0.468000412,-39.09444233,-13.74663834,15.36884649,4931
0.593000412,-39.0878039,-16.97308403,4.282990321,4913
-1.75799942,-39.08713942,-14.112204,9.249954151,4934
2.02299881,-39.078425,-3.408380777,5.515176124,4949
0.975999832,-39.04308062,-17.82265288,3.448413186,2730
0.572999954,-39.03721503,-16.3552157,2.251045533,4932
0.423000336,-38.97025736,-16.08553188,4.569939315,4929
-0.721000671,-38.94870064,-13.23764195,3.421574356,1903
-0.721000671,-38.94870064,-13.23764195,3.421574356,9222
-1.27299881,-38.902505,-12.72119085,14.34899292,4914
0.677000046,-38.86814778,-15.61267482,1.555157835,4927
1.230998993,-38.816667,-17.81668206,3.838966772,7526
-0.554000854,-38.66644429,-12.87618362,4.493826921,4935
1.390001297,-38.66306761,-17.97554193,4.457377679,2497
1.793998718,-38.62548531,-3.716938083,0.957900455,4946
1.919000626,-38.47195,-3.763213339,3.506156896,1941
1.888000488,-38.416395,-3.83443315,6.437104619,4947
2.293001175,-38.405555,-3.591665,5.023522778,4945
0.119001389,-38.1961942,-12.77872215,1.951189156,4930
2.036998749,-37.82740815,-4.198971071,4.097501358,5287
-0.291000366,-37.71655,-12.05610566,7.71289045,1904
0.038999557,-37.42397565,-11.78035299,3.946474538,4936
3.939999938,-37.299999,-54.03301174,1.105500965,6617
0.541999817,-36.68803214,-10.63403082,2.435749658,1412
1.684999466,-36.46451189,-5.089974908,5.414592863,5292
-0.156000137,-36.35667313,-10.40067303,6.718003852,1408
-0.149000168,-35.96695139,-9.995246734,4.211203247,4915
-0.344999313,-35.94169388,-9.845490875,3.754234356,1857
-0.447000504,-35.81608,-9.737635804,4.215423509,1894
-0.447000504,-35.79196302,-9.694879325,1.496713502,5295
4.034000158,-35.78896168,-54.80938673,1.977870787,1890
-0.031999588,-35.18885829,-9.229752411,3.200406884,4744
-0.322000504,-34.9687378,-6.795910876,9.805274213,2735
-1.118000031,-34.83572991,-7.553858626,4.536622415,5132
-0.222000122,-34.81475089,-7.003813882,4.919965364,4940
1.745000005,-34.22145526,78.08449296,1052.980027,92
-1.375999451,-34,44.59,5.100835724,5496
2.166000366,-33.78504109,-3.873475301,0.755064,7
2.294000626,-33.74870661,-3.87592195,4.479553189,5315
2.361000061,-32.42161494,-3.850799796,4.882925299,2737
2.288000107,-32.38334209,-3.854319945,2.478882509,1915
1.00399971,-32.3090943,37.28336768,1.796102832,5779
4.575999886,-32.04867014,-55.64886359,2.689458334,9259
1.070999146,-31.52584416,37.82431692,3.888266048,5778
-1.18599987,-29.5,50.6633574,5.179411732,5500
1.128000259,-28.62407644,38.5196982,2.44354864,1117
0.062999725,-28.55,44,4.680132133,5499
0.923999786,-27.95,38.63333337,1.176635262,7442
1.057001114,-27.75,38.41666703,5.884419886,6686
1.128000259,-27.74650013,38.55095794,3.475952782,1113
1.178001404,-27.2145557,38.72871815,7.019706044,1115
1.245000839,-26.78800177,38.29722352,0.696516428,5780
1.494998932,-25.44478142,37.70554681,1.232176458,1112
1.577999115,-25.166667,36.91666702,5.930443928,6739
1.577999115,-25.1,36.95000018,2.407240064,6243
1.560998917,-25.04924971,36.99073629,3.665929145,1114
1.560998917,-25.016667,36.95000002,2.407219843,6244
1.638000488,-24.75035099,37.24967017,5.875114466,1421
0.019,-23.89192441,70.99677845,125.7763983,2221
1.880000114,-23.6501325,64.74696152,4.458461832,1524
2.099999905,-23.41527578,64.80984494,2.779074828,379
2.464999676,-23.30436753,64.98483276,3.007185098,443
3.733999968,-23.18944319,65.74675809,5.066836673,1521
3.605999947,-23.09017362,65.64037416,2.340631061,442
1.756999969,-22.9673996,63.74425946,4.020296228,207
2.429000139,-22.94518583,66.37051406,0.769255442,377
2.313000202,-22.90455912,65.37268472,1.3931788,380
2.710999966,-22.64651619,65.29416942,1.037916764,2651
1.131000519,-22.44,43.59,4.161971478,5495
3.561999798,-22.10005108,65.46179294,1.215217391,447
4.029999733,-22.02128963,64.16443496,4.495658744,444
6.327000141,-21.97508493,63.91735582,4.628670826,448
5.042999744,-21.94992695,64.06577553,6.597444744,1964
6.703999996,-21.92831171,64.3838136,1.745379869,2817
3.591000557,-21.82849288,63.88574584,2.162917688,1523
6.032999516,-21.7021944,64.17527853,5.599335175,1522
3.362999916,-20.6044633,63.30405131,1.718111488,206
3.362999916,-20.60247683,63.29929394,1.409920128,5366
5.298999786,-20.32202748,65.83051334,4.536211346,1966
0.809999943,-19.8300492,75.47733926,613.6874476,2222
4.62100029,-19.11940792,63.40575902,3.432274088,1965
2.546998978,-18.01667,27.81667836,3.712908663,6897
2.366998672,-18.0048,27.64271021,4.132132723,7046
2.100000381,-17.90669,28.53118108,5.178323577,7045
3.458999634,-17.472,14.65500001,3.645653852,5848
2.812999725,-17.16848501,14.95130333,4.352244016,4952
2.600000381,-17.131,14.56500014,2.6740006,6120
3.98000145,-17.05,20.78333003,1.267954804,5976
1.346000671,-16.86004405,14.14260875,2.537441221,4953
1.540000916,-16.8561534,32.63451997,2.058821061,2061
1.184999466,-16.78468374,12.97617334,2.123809776,4954
0.756999969,-16.7833,13.36670008,1.292834516,6667
1.668998718,-16.75,12.66667,6.472625958,5883
0.850999832,-16.71980314,13.73380851,3.091957873,127
0.405000687,-16.6667,13.25000001,14.29668226,5882
2.001001358,-16.6595244,15.90020005,4.634907687,4951
5.438000679,-16.64679806,63.80081782,1.477036246,445
-0.023000717,-16.63333333,13.33333358,4.719412755,7447
-0.00399971,-16.60724623,13.92109408,8.739098132,2327
-0.00399971,-16.60724623,13.92109408,8.739098132,349
5.549000263,-16.6044411,63.8675984,1.300163416,446
2.256999969,-16.59756304,12.39555447,11.9306782,128
0.482999802,-16.53333,13.58333035,10.93765709,5875
1.532999039,-16.53249559,15.8484543,3.110251364,129
5.808000088,-16.519975,65.86554392,29.23810418,95
1.641000748,-16.46667,15.91667011,9.26113991,6043
1.641000748,-16.46534621,15.92277055,9.068214884,2328
1.325000763,-16.40859207,20.07481487,5.088787334,1331
1.325000763,-16.40854957,20.07447262,5.058213452,120
1.880001068,-16.40676407,16.34487439,14.77837665,2541
1.49200058,-16.4,16.55000245,6.287251637,7275
1.49200058,-16.35,16.41667251,18.07234534,6012
1.220001221,-16.18465,12.35372584,7.36535084,1853
1.220001221,-16.18465,12.35372584,7.36535084,9217
1.220001221,-16.18465,12.35372584,7.36535084,9218
2.516000748,-16.09241712,11.05502439,3.854478214,1854
2.381999969,-16.06974215,11.24542392,5.136690188,890
2.381999969,-16.06864114,11.24658341,5.171551458,2892
2.708000183,-16.033333,30.03333301,1.225668243,6688
3.854000092,-16,28.16666707,6.175078135,6773
3.854000092,-16,28.21666701,4.186040946,6772
1.607000351,-15.96620465,11.51888355,6.787647297,4892
-1.006000519,-15.91913347,13.38169957,31.29449633,276
2.675998688,-15.866667,30.15000008,2.893762866,6687
4.319000244,-15.83333333,23.75000937,6.278853866,7393
2.641998291,-15.833333,30.16666806,6.123114397,6575
-0.834999084,-15.73353539,13.52309437,51.84172017,1801
2.811000824,-15.71276952,10.949165,1.127942681,4853
2.788000107,-15.35614692,10.64326741,2.89410252,2253
4.180000305,-15.06609102,22.44592952,130.2893749,4741
1.602998734,-15.06375585,11.74044964,16.14169042,1751
1.602998734,-15.04333352,11.69464825,18.03084964,1855
2.065999985,-15.02496427,51.79876727,1.394565006,5775
1.681999207,-14.94741,10.88341284,1.516707297,2254
1.215000153,-14.55836625,10.44890039,2.105041562,2255
2.249000549,-14.4766401,36.89383647,2.653007811,5497
1.567000389,-14.41876031,57.5744476,4.343420634,5791
3.961999893,-14.33333,28.05000004,4.191903333,7319
3.961999893,-14.31667,28.06667409,3.708374456,6441
1.925000191,-14.20982852,53.63154936,0.735473882,5776
2.940999985,-14.15311722,10.128587,3.102858505,2256
5.865999699,-14.01790085,65.04226261,1.117392116,1666
3.520999908,-13.85,28.71666774,5.763252427,6440
3.486999512,-13.76978034,9.43477383,3.553463041,2258
2.255001068,-13.7212207,9.805197084,7.888538664,2257
7.525000095,-13.63945,65.16429514,4.421941649,1665
7.563999653,-13.62335108,64.90008992,2.79165413,2652
3.325000763,-13.51667,29.40000269,3.6879178,6439
3.371999741,-13.44455,29.37334129,1.348835397,7044
3.708999634,-13.333333,28.41669148,6.166676038,6649
0.663000107,-13.32009169,81.20969934,1251.09574,2223
2.535999298,-13.05,8.616693685,1.30009989,6895
4.24600029,-12.917,27.96700185,4.173108231,6045
2.145999908,-12.83257093,52.20230804,2.866177917,5774
2.881000519,-12.683333,-37.30005193,2.400444347,7263
4.534999847,-12.27813129,28.01602853,3.144996855,1329
4.392000198,-12.22494434,27.91057639,14.66696682,5820
2.180000305,-11.71023479,51.38341294,0.945296358,5773
5.538999557,-11.7,28.23333563,2.898232595,7399
2.52399826,-11.21667,6.750004763,4.722597404,7343
2.932998657,-10.75,6.300000395,4.696838464,7445
2.932998657,-10.75,6.300000128,4.696832604,7522
3.178999901,-10.6643225,52.07418909,4.506416662,2509
3.158999443,-10.53940329,51.77086751,2.31739816,2505
3.581999779,-10.4073325,51.83695638,4.776871136,2506
3.596000671,-10.366667,6.133333381,1.307514597,7521
3.596000671,-10.36666667,6.133334025,1.307591097,7444
2.831000328,-10.203,54.12700025,0.413323016,7204
3.199000359,-10.039885,54.18159294,2.975030446,2819
2.561999321,-9.945703298,52.12840077,0.942143972,2266
2.561999321,-9.943517383,52.12741786,1.047149347,1501
3.529000282,-9.94109805,-40.30881238,2.402501076,2510
3.529000282,-9.93333,-40.31677139,3.505614734,7262
3.561999321,-9.917182911,-40.36768637,3.580279298,7076
2.723999977,-9.810629911,52.25705486,4.058419742,2265
2.723999977,-9.800299971,52.25448305,4.175456282,2508
4.430999756,-9.8,31.50000131,4.699189818,7392
4.430999756,-9.8,31.5,4.699333417,6048
4.232999802,-9.676737904,30.07821918,5.076822421,897
4.591999054,-9.616666667,30.21666698,8.377437811,7403
2.743000031,-9.516053343,39.45000417,2.386478951,493
3,-9.431362793,38.80337718,8.29921898,549
2.696998596,-9.193807625,38.58007332,4.45418468,1116
2.579999924,-9.173214391,54.21366063,2.359848442,2826
2.730998993,-9.1103625,38.51068643,5.959872385,2833
2.629999161,-9.042198951,38.47394368,1.736965238,175
2.408999443,-9.041483124,53.19987605,0.939855577,2825
2.894000053,-9.025042704,42.56335414,2.770223932,2350
0.578001022,-8.987153639,38.85634918,3.243724603,2323
0.686000824,-8.984325721,38.83240946,5.059528735,174
2.890999794,-8.905551517,42.23360473,3.771755473,495
3.081999779,-8.842247783,42.47352765,3.174430973,2342
2.194999695,-8.833333333,40.13333402,3.661243878,7443
3.060001373,-8.81878853,37.42537839,4.376576064,1422
2.815999985,-8.81667,43.31667005,3.438658149,6246
3.045000076,-8.816666667,32.90000347,6.892173911,7395
3.415999413,-8.783333,41.60000019,8.11227179,6245
2.911998749,-8.7820475,38.09571129,3.363335801,2834
2.291999817,-8.734990856,38.46653267,2.493304006,2832
2.291999817,-8.734056642,38.46156144,2.267821818,486
3.086999893,-8.73323575,40.68582679,3.265753894,1111
2.003000259,-8.60884494,37.13325894,1.702157496,2835
2.430999756,-8.583386436,57.81430142,3.524029726,195
2.453000069,-8.563779039,57.83790119,4.326905329,5349
2.408999443,-8.55255845,57.8301288,4.325773991,1439
2.408999443,-8.549128701,57.83326626,4.647348527,2005
3.464999199,-8.542598319,54.29135232,0.069134932,2822
3.345999718,-8.20886,51.88467498,5.785512574,2821
2.680000305,-8.162942552,43.60957225,3.502419507,2351
3.574000359,-8,51.83333006,5.44518772,6832
3.668000221,-7.91667,51.86667026,3.006442007,6833
3.600000381,-7.916627954,36.98845552,4.989328948,487
3.600000381,-7.882378215,36.99532626,4.165775619,2324
3.668000221,-7.857380201,51.88020434,1.341529143,857
2.351000786,-7.852524002,43.68874898,2.829589431,2343
1.687000275,-7.851279273,56.2073219,1.471679346,5790
3.711999893,-7.8,51.95000032,1.087648913,6834
2.863999367,-7.780019223,50.25015732,4.688744843,5785
2.410000801,-7.633279792,57.52346394,2.082783493,198
4.105000496,-7.624113911,54.59334225,40.5845524,882
3.717000008,-7.616813059,52.0723081,3.453545374,2824
4.637001038,-7.444611699,37.20728312,1.221353284,2836
2.175999641,-7.43914371,57.20140193,1.389143319,1440
2.069000244,-7.402540858,56.98133547,3.054554113,1999
3.248999596,-7.397416347,57.29779366,1.509227957,2851
4.114999771,-7.383333333,33.65000043,6.531374357,7402
2.425000191,-7.36667,57.53333405,1.051119325,6945
3.248999596,-7.349398561,57.3177768,3.286173079,193
3.248999596,-7.345705,57.31559261,3.190489219,288
2.36700058,-7.33333,57.31667286,3.741079256,6952
2.432999611,-7.298666533,57.21996635,1.36096022,1992
2.781000137,-7.296625,55.29321534,0.357985072,2828
2.282000542,-7.202136896,59.74742135,4.360940163,5784
2.680999756,-7.1588125,57.64888159,3.332251842,2375
2.680999756,-7.129986571,57.60702819,2.019610101,1995
3.748000145,-7.11667,52.16667026,4.668939292,6835
4.345001221,-7.06667,33.75,14.08936501,6047
1.895000458,-7.037849426,43.51795713,2.653755027,2675
2.946000099,-7.03333,55.08333172,4.662961253,6943
2.923999786,-7.022248595,57.77158295,2.51205317,1996
3.154000282,-6.998991052,57.89284147,3.116600546,1438
4.63599968,-6.973733333,37.21541333,1.574436999,534
4.63599968,-6.973733333,37.21541333,1.574436999,1231
4.63599968,-6.973733333,37.21541333,1.574436999,2340
2.167000771,-6.8667,56.5000016,4.660231727,7299
3.375,-6.802116346,52.23009994,2.523323778,2818
4.400999069,-6.8,34.06667203,2.884872228,6046
4.400999069,-6.8,34.08300024,4.660187964,6574
3.952999115,-6.787143734,58.19751709,1.231003252,3492
2.840999603,-6.742860344,55.16669728,5.121553184,3343
3.364999771,-6.716917615,57.96976922,1.3691712,2012
2.340000153,-6.714873421,59.97350077,1.725943205,5787
2.734999657,-6.713829805,57.51451088,3.036665213,2010
4.590999603,-6.680382716,34.23455223,3.887211383,1328
2.347999573,-6.505238454,56.65926271,4.413913997,2527
3.105000496,-6.504029109,55.24131005,4.376115157,927
4.548999786,-6.5,37.00003134,5.933524894,6694
3.055999756,-6.42881,55.80354309,2.269933071,2532
3.390001297,-6.416867415,4.855786053,5.106164427,1738
3.927999496,-6.406750926,36.98785649,12.86290711,134
3.927999496,-6.398858281,36.99514679,13.52741745,2339
2.887999535,-6.385788656,56.31884337,3.094872313,3493
3.462999344,-6.367340091,54.5313739,28.34021464,884
3.595999718,-6.365185813,52.35609512,2.204754919,2262
3.595999718,-6.364389509,52.35192669,2.664391839,550
3.375,-6.3528025,53.94083909,2.42751551,2823
3.402999878,-6.35,49.96667026,2.01498979,7270
3.402999878,-6.344671033,49.92335142,4.45406249,504
3.402999878,-6.343056,49.9183503,4.998917934,7476
3.402999878,-6.342909039,49.92301504,4.549112346,1514
2.31400013,-6.334921125,57.00048241,5.181931776,188
4.392999649,-6.325209326,55.75884973,4.208309533,3491
4.392999649,-6.3141,55.82854665,4.334291286,2373
2.24600029,-6.311927725,56.96296619,1.331845328,1432
3.462999344,-6.30493606,54.72085207,24.70315355,881
4.958000183,-6.290709853,34.84950937,8.196622985,896
4.958000183,-6.283917322,34.84224466,9.074072321,1327
4.392999649,-6.2687975,55.77888948,2.015568782,2374
2.56799984,-6.251559054,56.46272949,2.512635077,1441
4.906000137,-6.233333333,35.03333382,2.456670248,7400
2.777000427,-6.225569244,57.62002474,1.16523569,1430
2.842000008,-6.189597676,53.31858803,6.39429038,2827
4.295000076,-6.18333,36.50000399,10.73271364,7318
3.998000145,-6.17378,53.4630225,2.346783549,2820
4.877000809,-6.154679353,36.47605301,12.2198107,1530
2.802999496,-6.148785873,57.21671644,1.708892471,1431
2.81400013,-6.141994441,53.37189524,1.178433966,2263
2.81400013,-6.141994441,53.37189524,1.178433966,533
2.81400013,-6.137260549,53.36207595,1.650553575,293
3.592000008,-6.134391831,53.50497663,4.126014651,2264
3.592000008,-6.134391769,53.50497637,4.126042616,551
2.81400013,-6.1333,53.40000015,2.83439538,6719
3.776000023,-6.118782087,55.01802918,5.572659643,880
3.195000648,-6.11667,54.05000062,1.07526879,6935
3.462999344,-6.103357976,54.53706232,13.5254325,883
3.076999664,-6.033333333,4.966667152,1.308872518,7419
