values,Centroid_Longitude,Centroid_Latitude,km,mpa_id,oceanmpa.trend_mean.8.5N
4.034000158,-35.78896168,-54.80938673,1.977870787,1890,0.020282574
-0.031999588,-35.18885829,-9.229752411,3.200406884,4744,0.030616576
-0.322000504,-34.9687378,-6.795910876,9.805274213,2735,0.028794019
-1.118000031,-34.83572991,-7.553858626,4.536622415,5132,0.029448757
-0.222000122,-34.81475089,-7.003813882,4.919965364,4940,0.029448757
-1.375999451,-34,44.59,5.100835724,5496,0.052187286
2.166000366,-33.78504109,-3.873475301,0.755064,7,0.031379752
2.294000626,-33.74870661,-3.87592195,4.479553189,5315,0.031379752
2.361000061,-32.42161494,-3.850799796,4.882925299,2737,0.031587642
2.288000107,-32.38334209,-3.854319945,2.478882509,1915,0.031587642
1.00399971,-32.3090943,37.28336768,1.796102832,5779,0.040835224
4.575999886,-32.04867014,-55.64886359,2.689458334,9259,0.019340906
1.070999146,-31.52584416,37.82431692,3.888266048,5778,0.040733475
-1.18599987,-29.5,50.6633574,5.179411732,5500,0.050611828
1.128000259,-28.62407644,38.5196982,2.44354864,1117,0.043314703
0.062999725,-28.55,44,4.680132133,5499,0.05044587
0.923999786,-27.95,38.63333337,1.176635262,7442,0.042863075
1.057001114,-27.75,38.41666703,5.884419886,6686,0.042863075
1.128000259,-27.74650013,38.55095794,3.475952782,1113,0.042863075
1.178001404,-27.2145557,38.72871815,7.019706044,1115,0.042863075
1.245000839,-26.78800177,38.29722352,0.696516428,5780,0.042763233
1.494998932,-25.44478142,37.70554681,1.232176458,1112,0.041033801
1.577999115,-25.166667,36.91666702,5.930443928,6739,0.03948345
1.577999115,-25.1,36.95000018,2.407240064,6243,0.03948345
1.560998917,-25.04924971,36.99073629,3.665929145,1114,0.03948345
1.560998917,-25.016667,36.95000002,2.407219843,6244,0.03948345
1.638000488,-24.75035099,37.24967017,5.875114466,1421,0.04113552
1.880000114,-23.6501325,64.74696152,4.458461832,1524,0.032756597
2.099999905,-23.41527578,64.80984494,2.779074828,379,0.032756597
2.464999676,-23.30436753,64.98483276,3.007185098,443,0.032756597
3.733999968,-23.18944319,65.74675809,5.066836673,1521,0.033304207
3.605999947,-23.09017362,65.64037416,2.340631061,442,0.033304207
1.756999969,-22.9673996,63.74425946,4.020296228,207,0.032093558
2.429000139,-22.94518583,66.37051406,0.769255442,377,0.034090649
2.313000202,-22.90455912,65.37268472,1.3931788,380,0.033191673
2.710999966,-22.64651619,65.29416942,1.037916764,2651,0.033191673
1.131000519,-22.44,43.59,4.161971478,5495,0.049462538
3.561999798,-22.10005108,65.46179294,1.215217391,447,0.033191673
4.029999733,-22.02128963,64.16443496,4.495658744,444,0.032526989
6.327000141,-21.97508493,63.91735582,4.628670826,448,0.031904798
5.042999744,-21.94992695,64.06577553,6.597444744,1964,0.032443386
6.703999996,-21.92831171,64.3838136,1.745379869,2817,0.032443386
3.591000557,-21.82849288,63.88574584,2.162917688,1523,0.031904798
6.032999516,-21.7021944,64.17527853,5.599335175,1522,0.032443386
3.362999916,-20.6044633,63.30405131,1.718111488,206,0.032019209
3.362999916,-20.60247683,63.29929394,1.409920128,5366,0.032019209
5.298999786,-20.32202748,65.83051334,4.536211346,1966,0.033329241
4.62100029,-19.11940792,63.40575902,3.432274088,1965,0.032476105
2.546998978,-18.01667,27.81667836,3.712908663,6897,0.036610432
2.366998672,-18.0048,27.64271021,4.132132723,7046,0.036610432
2.100000381,-17.90669,28.53118108,5.178323577,7045,0.036834586
3.458999634,-17.472,14.65500001,3.645653852,5848,0.033748835
2.812999725,-17.16848501,14.95130333,4.352244016,4952,0.033748835
2.600000381,-17.131,14.56500014,2.6740006,6120,0.033748835
3.98000145,-17.05,20.78333003,1.267954804,5976,0.032792021
1.346000671,-16.86004405,14.14260875,2.537441221,4953,0.033783503
1.540000916,-16.8561534,32.63451997,2.058821061,2061,0.037057862
1.184999466,-16.78468374,12.97617334,2.123809776,4954,0.033315554
0.756999969,-16.7833,13.36670008,1.292834516,6667,0.03360239
1.668998718,-16.75,12.66667,6.472625958,5883,0.033315554
0.850999832,-16.71980314,13.73380851,3.091957873,127,0.03360239
0.405000687,-16.6667,13.25000001,14.29668226,5882,0.03360239
2.001001358,-16.6595244,15.90020005,4.634907687,4951,0.033777464
5.438000679,-16.64679806,63.80081782,1.477036246,445,0.03521483
-0.023000717,-16.63333333,13.33333358,4.719412755,7447,0.03360239
-0.00399971,-16.60724623,13.92109408,8.739098132,2327,0.03360239
-0.00399971,-16.60724623,13.92109408,8.739098132,349,0.03360239
5.549000263,-16.6044411,63.8675984,1.300163416,446,0.03521483
2.256999969,-16.59756304,12.39555447,11.9306782,128,0.033315554
0.482999802,-16.53333,13.58333035,10.93765709,5875,0.03360239
1.532999039,-16.53249559,15.8484543,3.110251364,129,0.033777464
5.808000088,-16.519975,65.86554392,29.23810418,95,0.035212252
1.641000748,-16.46667,15.91667011,9.26113991,6043,0.033777464
1.641000748,-16.46534621,15.92277055,9.068214884,2328,0.033777464
1.325000763,-16.40859207,20.07481487,5.088787334,1331,0.032732937
1.325000763,-16.40854957,20.07447262,5.058213452,120,0.032732937
1.880001068,-16.40676407,16.34487439,14.77837665,2541,0.033557504
1.49200058,-16.4,16.55000245,6.287251637,7275,0.033557504
1.49200058,-16.35,16.41667251,18.07234534,6012,0.033557504
1.220001221,-16.18465,12.35372584,7.36535084,1853,0.033315554
1.220001221,-16.18465,12.35372584,7.36535084,9217,0.033315554
1.220001221,-16.18465,12.35372584,7.36535084,9218,0.033315554
2.516000748,-16.09241712,11.05502439,3.854478214,1854,0.032973804
2.381999969,-16.06974215,11.24542392,5.136690188,890,0.032973804
2.381999969,-16.06864114,11.24658341,5.171551458,2892,0.032973804
2.708000183,-16.033333,30.03333301,1.225668243,6688,0.036744948
3.854000092,-16,28.16666707,6.175078135,6773,0.036864202
3.854000092,-16,28.21666701,4.186040946,6772,0.036864202
1.607000351,-15.96620465,11.51888355,6.787647297,4892,0.032976758
-1.006000519,-15.91913347,13.38169957,31.29449633,276,0.033632081
2.675998688,-15.866667,30.15000008,2.893762866,6687,0.036858972
4.319000244,-15.83333333,23.75000937,6.278853866,7393,0.034002211
2.641998291,-15.833333,30.16666806,6.123114397,6575,0.036858972
2.811000824,-15.71276952,10.949165,1.127942681,4853,0.032584671
2.788000107,-15.35614692,10.64326741,2.89410252,2253,0.032584671
1.602998734,-15.06375585,11.74044964,16.14169042,1751,0.032976758
1.602998734,-15.04333352,11.69464825,18.03084964,1855,0.032976758
2.065999985,-15.02496427,51.79876727,1.394565006,5775,0.045198761
1.681999207,-14.94741,10.88341284,1.516707297,2254,0.032592632
1.215000153,-14.55836625,10.44890039,2.105041562,2255,0.032592632
2.249000549,-14.4766401,36.89383647,2.653007811,5497,0.040330399
1.567000389,-14.41876031,57.5744476,4.343420634,5791,0.049680877
3.961999893,-14.33333,28.05000004,4.191903333,7319,0.036855724
3.961999893,-14.31667,28.06667409,3.708374456,6441,0.036855724
1.925000191,-14.20982852,53.63154936,0.735473882,5776,0.045724094
2.940999985,-14.15311722,10.128587,3.102858505,2256,0.032592632
5.865999699,-14.01790085,65.04226261,1.117392116,1666,0.036509488
3.520999908,-13.85,28.71666774,5.763252427,6440,0.036856998
3.486999512,-13.76978034,9.43477383,3.553463041,2258,0.032237876
2.255001068,-13.7212207,9.805197084,7.888538664,2257,0.032237876
7.525000095,-13.63945,65.16429514,4.421941649,1665,0.03717551
7.563999653,-13.62335108,64.90008992,2.79165413,2652,0.037420556
3.325000763,-13.51667,29.40000269,3.6879178,6439,0.037019674
3.371999741,-13.44455,29.37334129,1.348835397,7044,0.037019674
3.708999634,-13.333333,28.41669148,6.166676038,6649,0.036856998
2.535999298,-13.05,8.616693685,1.30009989,6895,0.031941939
4.24600029,-12.917,27.96700185,4.173108231,6045,0.036556378
2.145999908,-12.83257093,52.20230804,2.866177917,5774,0.043931764
2.881000519,-12.683333,-37.30005193,2.400444347,7263,0.034764882
4.534999847,-12.27813129,28.01602853,3.144996855,1329,0.036867648
4.392000198,-12.22494434,27.91057639,14.66696682,5820,0.036556378
2.180000305,-11.71023479,51.38341294,0.945296358,5773,0.043441478
5.538999557,-11.7,28.23333563,2.898232595,7399,0.036866665
2.52399826,-11.21667,6.750004763,4.722597404,7343,0.031724885
2.932998657,-10.75,6.300000395,4.696838464,7445,0.031748343
2.932998657,-10.75,6.300000128,4.696832604,7522,0.031748343
3.178999901,-10.6643225,52.07418909,4.506416662,2509,0.043291852
3.158999443,-10.53940329,51.77086751,2.31739816,2505,0.043121278
3.581999779,-10.4073325,51.83695638,4.776871136,2506,0.043121278
3.596000671,-10.366667,6.133333381,1.307514597,7521,0.031748343
3.596000671,-10.36666667,6.133334025,1.307591097,7444,0.031748343
2.831000328,-10.203,54.12700025,0.413323016,7204,0.044319067
3.199000359,-10.039885,54.18159294,2.975030446,2819,0.044319067
2.561999321,-9.945703298,52.12840077,0.942143972,2266,0.043025974
2.561999321,-9.943517383,52.12741786,1.047149347,1501,0.043025974
3.529000282,-9.94109805,-40.30881238,2.402501076,2510,0.033421841
3.529000282,-9.93333,-40.31677139,3.505614734,7262,0.033421841
3.561999321,-9.917182911,-40.36768637,3.580279298,7076,0.033421841
2.723999977,-9.810629911,52.25705486,4.058419742,2265,0.043025974
2.723999977,-9.800299971,52.25448305,4.175456282,2508,0.043025974
4.430999756,-9.8,31.50000131,4.699189818,7392,0.037424367
4.430999756,-9.8,31.5,4.699333417,6048,0.037424367
4.232999802,-9.676737904,30.07821918,5.076822421,897,0.037231639
4.591999054,-9.616666667,30.21666698,8.377437811,7403,0.037231639
2.743000031,-9.516053343,39.45000417,2.386478951,493,0.043313924
3,-9.431362793,38.80337718,8.29921898,549,0.042126194
2.696998596,-9.193807625,38.58007332,4.45418468,1116,0.042126194
2.579999924,-9.173214391,54.21366063,2.359848442,2826,0.043825317
2.730998993,-9.1103625,38.51068643,5.959872385,2833,0.042126194
2.629999161,-9.042198951,38.47394368,1.736965238,175,0.042126194
2.408999443,-9.041483124,53.19987605,0.939855577,2825,0.043457173
2.894000053,-9.025042704,42.56335414,2.770223932,2350,0.045510288
0.578001022,-8.987153639,38.85634918,3.243724603,2323,0.042015307
0.686000824,-8.984325721,38.83240946,5.059528735,174,0.042015307
2.890999794,-8.905551517,42.23360473,3.771755473,495,0.04507862
3.081999779,-8.842247783,42.47352765,3.174430973,2342,0.04507862
2.194999695,-8.833333333,40.13333402,3.661243878,7443,0.044258051
3.060001373,-8.81878853,37.42537839,4.376576064,1422,0.040972803
2.815999985,-8.81667,43.31667005,3.438658149,6246,0.044989254
3.045000076,-8.816666667,32.90000347,6.892173911,7395,0.037724178
3.415999413,-8.783333,41.60000019,8.11227179,6245,0.044922613
2.911998749,-8.7820475,38.09571129,3.363335801,2834,0.042015307
2.291999817,-8.734990856,38.46653267,2.493304006,2832,0.042015307
2.291999817,-8.734056642,38.46156144,2.267821818,486,0.042015307
3.086999893,-8.73323575,40.68582679,3.265753894,1111,0.044258051
2.003000259,-8.60884494,37.13325894,1.702157496,2835,0.040972803
2.430999756,-8.583386436,57.81430142,3.524029726,195,0.046912257
2.453000069,-8.563779039,57.83790119,4.326905329,5349,0.046912257
2.408999443,-8.55255845,57.8301288,4.325773991,1439,0.046912257
2.408999443,-8.549128701,57.83326626,4.647348527,2005,0.046912257
3.464999199,-8.542598319,54.29135232,0.069134932,2822,0.04355897
3.345999718,-8.20886,51.88467498,5.785512574,2821,0.042498387
2.680000305,-8.162942552,43.60957225,3.502419507,2351,0.044989254
3.574000359,-8,51.83333006,5.44518772,6832,0.04225342
3.668000221,-7.91667,51.86667026,3.006442007,6833,0.04225342
3.600000381,-7.916627954,36.98845552,4.989328948,487,0.040114213
3.600000381,-7.882378215,36.99532626,4.165775619,2324,0.040114213
3.668000221,-7.857380201,51.88020434,1.341529143,857,0.04225342
2.351000786,-7.852524002,43.68874898,2.829589431,2343,0.044641681
1.687000275,-7.851279273,56.2073219,1.471679346,5790,0.044728912
3.711999893,-7.8,51.95000032,1.087648913,6834,0.04225342
2.863999367,-7.780019223,50.25015732,4.688744843,5785,0.042148829
2.410000801,-7.633279792,57.52346394,2.082783493,198,0.046582218
4.105000496,-7.624113911,54.59334225,40.5845524,882,0.043346409
3.717000008,-7.616813059,52.0723081,3.453545374,2824,0.042583369
4.637001038,-7.444611699,37.20728312,1.221353284,2836,0.04090539
2.175999641,-7.43914371,57.20140193,1.389143319,1440,0.046582218
2.069000244,-7.402540858,56.98133547,3.054554113,1999,0.044728912
3.248999596,-7.397416347,57.29779366,1.509227957,2851,0.046582218
4.114999771,-7.383333333,33.65000043,6.531374357,7402,0.038140729
2.425000191,-7.36667,57.53333405,1.051119325,6945,0.046582218
3.248999596,-7.349398561,57.3177768,3.286173079,193,0.046582218
3.248999596,-7.345705,57.31559261,3.190489219,288,0.046582218
2.36700058,-7.33333,57.31667286,3.741079256,6952,0.046582218
2.432999611,-7.298666533,57.21996635,1.36096022,1992,0.046582218
2.781000137,-7.296625,55.29321534,0.357985072,2828,0.04377307
2.282000542,-7.202136896,59.74742135,4.360940163,5784,0.052242864
2.680999756,-7.1588125,57.64888159,3.332251842,2375,0.046582218
2.680999756,-7.129986571,57.60702819,2.019610101,1995,0.046582218
3.748000145,-7.11667,52.16667026,4.668939292,6835,0.042583369
4.345001221,-7.06667,33.75,14.08936501,6047,0.038140729
1.895000458,-7.037849426,43.51795713,2.653755027,2675,0.044641681
2.946000099,-7.03333,55.08333172,4.662961253,6943,0.04377307
2.923999786,-7.022248595,57.77158295,2.51205317,1996,0.046582218
3.154000282,-6.998991052,57.89284147,3.116600546,1438,0.046297301
4.63599968,-6.973733333,37.21541333,1.574436999,534,0.040834475
4.63599968,-6.973733333,37.21541333,1.574436999,1231,0.040834475
4.63599968,-6.973733333,37.21541333,1.574436999,2340,0.040834475
2.167000771,-6.8667,56.5000016,4.660231727,7299,0.044523504
3.375,-6.802116346,52.23009994,2.523323778,2818,0.042434573
4.400999069,-6.8,34.06667203,2.884872228,6046,0.038691424
4.400999069,-6.8,34.08300024,4.660187964,6574,0.038691424
3.952999115,-6.787143734,58.19751709,1.231003252,3492,0.049165942
2.840999603,-6.742860344,55.16669728,5.121553184,3343,0.043603461
3.364999771,-6.716917615,57.96976922,1.3691712,2012,0.046297301
2.340000153,-6.714873421,59.97350077,1.725943205,5787,0.052259039
2.734999657,-6.713829805,57.51451088,3.036665213,2010,0.046297301
4.590999603,-6.680382716,34.23455223,3.887211383,1328,0.038691424
2.347999573,-6.505238454,56.65926271,4.413913997,2527,0.044523504
3.105000496,-6.504029109,55.24131005,4.376115157,927,0.043603461
4.548999786,-6.5,37.00003134,5.933524894,6694,0.040834475
3.055999756,-6.42881,55.80354309,2.269933071,2532,0.043603461
3.390001297,-6.416867415,4.855786053,5.106164427,1738,0.032895762
3.927999496,-6.406750926,36.98785649,12.86290711,134,0.04006901
3.927999496,-6.398858281,36.99514679,13.52741745,2339,0.04006901
2.887999535,-6.385788656,56.31884337,3.094872313,3493,0.044523504
3.462999344,-6.367340091,54.5313739,28.34021464,884,0.043193579
3.595999718,-6.365185813,52.35609512,2.204754919,2262,0.042434573
3.595999718,-6.364389509,52.35192669,2.664391839,550,0.042434573
3.375,-6.3528025,53.94083909,2.42751551,2823,0.042891219
3.402999878,-6.35,49.96667026,2.01498979,7270,0.041991316
3.402999878,-6.344671033,49.92335142,4.45406249,504,0.041991316
3.402999878,-6.343056,49.9183503,4.998917934,7476,0.041991316
3.402999878,-6.342909039,49.92301504,4.549112346,1514,0.041991316
2.31400013,-6.334921125,57.00048241,5.181931776,188,0.046297301
4.392999649,-6.325209326,55.75884973,4.208309533,3491,0.043603461
4.392999649,-6.3141,55.82854665,4.334291286,2373,0.043603461
2.24600029,-6.311927725,56.96296619,1.331845328,1432,0.044523504
3.462999344,-6.30493606,54.72085207,24.70315355,881,0.043193579
4.958000183,-6.290709853,34.84950937,8.196622985,896,0.038691424
4.958000183,-6.283917322,34.84224466,9.074072321,1327,0.038691424
4.392999649,-6.2687975,55.77888948,2.015568782,2374,0.043603461
2.56799984,-6.251559054,56.46272949,2.512635077,1441,0.044523504
4.906000137,-6.233333333,35.03333382,2.456670248,7400,0.039357722
2.777000427,-6.225569244,57.62002474,1.16523569,1430,0.046297301
2.842000008,-6.189597676,53.31858803,6.39429038,2827,0.042891219
4.295000076,-6.18333,36.50000399,10.73271364,7318,0.04006901
3.998000145,-6.17378,53.4630225,2.346783549,2820,0.042891219
4.877000809,-6.154679353,36.47605301,12.2198107,1530,0.04006901
2.802999496,-6.148785873,57.21671644,1.708892471,1431,0.046297301
2.81400013,-6.141994441,53.37189524,1.178433966,2263,0.042891219
2.81400013,-6.141994441,53.37189524,1.178433966,533,0.042891219
2.81400013,-6.137260549,53.36207595,1.650553575,293,0.042891219
3.592000008,-6.134391831,53.50497663,4.126014651,2264,0.042891219
3.592000008,-6.134391769,53.50497637,4.126042616,551,0.042891219
2.81400013,-6.1333,53.40000015,2.83439538,6719,0.042891219
3.776000023,-6.118782087,55.01802918,5.572659643,880,0.043603461
3.195000648,-6.11667,54.05000062,1.07526879,6935,0.043193579
3.462999344,-6.103357976,54.53706232,13.5254325,883,0.043193579
3.076999664,-6.033333333,4.966667152,1.308872518,7419,0.032895762
2.408999443,-6,53.6,3.908484071,6280,0.042712688
4.795000076,-6,35.11666803,15.26476423,7396,0.039338786
4.815999985,-6,35.5666709,4.684674118,7397,0.039338786
3.797999382,-5.969803953,55.89008915,1.82441615,1444,0.043462545
2.204999924,-5.92894916,56.80454665,2.292537212,1433,0.044366021
2.796999931,-5.9,54.63333033,1.856665417,6934,0.04304846
3.659000397,-5.88435,5.072098656,3.538989627,3644,0.032132763
2.546999931,-5.826629192,59.122372,2.015890024,835,0.052045234
3.053999901,-5.783304367,56.19714665,1.346718528,3488,0.044366021
4.477000237,-5.782122102,56.69628216,1.460788368,2004,0.044366021
1.76199913,-5.76858,-15.949285,2.666245356,2396,0.029898338
1.76199913,-5.74719,-15.937895,5.271211581,4718,0.029898338
2.052000046,-5.7349175,-15.99446518,5.968198907,4717,0.029898338
3.222999573,-5.731335,54.79095015,1.476309815,3302,0.04304846
3.008999825,-5.701469945,56.2063911,0.476341365,1443,0.044366021
2.888000488,-5.700911497,55.91295483,4.246370601,2002,0.043462545
3.015999794,-5.673263272,54.55907672,2.97786315,879,0.04304846
2.111000061,-5.65928666,-15.97797165,4.265757768,4716,0.029898338
4.482999802,-5.642052873,57.35779138,2.168817824,3489,0.046038292
5.948999405,-5.64073,36.03099362,1.845502747,7058,0.040025644
2.909000397,-5.61749346,50.07201675,3.417751936,508,0.041717906
3.842999458,-5.617079951,57.54136498,0.474203191,1994,0.046038292
3.739999771,-5.61421607,55.98910404,3.487440207,1445,0.043462545
3.453000069,-5.606808837,54.46561845,1.428504596,3585,0.04304846
5.948999405,-5.6,36.01667005,3.574829745,6276,0.040025644
3.413999557,-5.6,5.116667402,6.525759224,7420,0.032132763
3.453000069,-5.598440814,54.45307543,1.813857168,2018,0.04304846
3.765999794,-5.58750086,57.07408324,6.097458215,1434,0.046038292
3.354999542,-5.512486049,51.72102394,2.456945355,5783,0.041914538
4.872000694,-5.507915925,57.68448185,3.324828893,1429,0.046038292
3.579000473,-5.504121134,54.33349793,5.216542748,878,0.04304846
2.646999359,-5.481345749,56.51719287,3.064741646,1442,0.044366021
5.638999939,-5.460509468,36.04942304,0.884790367,7055,0.040025644
3.580999374,-5.452643463,5.133619628,1.147832821,3643,0.032132763
4.541999817,-5.446443609,57.31390646,6.830037287,2011,0.046038292
3.119999886,-5.443131728,50.19578679,1.765305873,2867,0.041717906
4.541999817,-5.434557149,57.22450761,16.79421626,2007,0.046038292
4.541999817,-5.372050034,57.22061223,17.93212627,1435,0.046038292
3.255000114,-5.351122336,50.24008347,3.918635339,1504,0.041717906
5.813999176,-5.35,36.13333001,2.429622775,6423,0.040025644
3.638000488,-5.339084234,56.52797897,2.676969248,2009,0.044366021
3.487999916,-5.294651839,51.73680857,3.173569416,197,0.041914538
3.487999916,-5.269919638,51.72742448,2.599031194,1668,0.041914538
2.927000046,-5.266832202,55.63872874,3.976523354,1447,0.043462545
5.427000046,-5.253911419,56.45292474,10.13555947,3490,0.044366021
3.158999443,-5.241286113,50.01016724,5.021955095,509,0.041717906
3.739999771,-5.216026491,50.31964792,3.159509075,514,0.041717906
3.076000214,-5.19153246,58.13174122,5.927254417,1428,0.048805684
4.13299942,-5.189685467,55.97388938,2.083778638,2848,0.043462545
4.13299942,-5.180785997,55.93904554,2.745944264,1446,0.043462545
3.741001129,-5.156031405,48.25050329,5.120273926,5242,0.041998133
3.326999664,-5.077955427,58.39870642,3.379975629,2001,0.048805684
3.555000305,-5.042213848,54.9584431,0.036804298,2013,0.04304846
2.906999588,-5.038817644,50.55254067,1.226474933,513,0.041717906
3.336000443,-5.036050898,50.24794737,4.423623132,2874,0.041717906
4.059999466,-5.02484993,56.23319887,2.954692726,2003,0.044366021
3.336000443,-5.01371018,50.22464681,2.692870245,2884,0.041717906
5.409999847,-5,36.00003671,5.954849434,6842,0.039997265
4.040000916,-4.983719827,48.41745526,4.915353235,1979,0.041766476
3.913000107,-4.97,48.40001264,2.912084599,6357,0.041766476
3.003000259,-4.933900194,55.72820676,2.688741915,2008,0.043391753
2.927000046,-4.905996628,50.20535282,2.23010086,511,0.041589215
3.326999664,-4.898846662,58.39885544,8.737434148,1427,0.048617754
3.76599884,-4.87855483,5.207098787,9.137842264,601,0.032168977
3.76599884,-4.878554773,5.207098874,9.137851659,2898,0.032168977
2.993999481,-4.86667,54.83333164,4.663301491,6942,0.04294274
1.065999985,-4.848607124,44.04273595,2.113523869,5768,0.043807212
3.414000511,-4.789836914,51.99349636,5.357136682,147,0.041807577
5.893000126,-4.73562213,56.60375721,31.62367749,1437,0.04424959
2.842000008,-4.721982016,50.67252704,4.095196283,1505,0.041589215
3.161999702,-4.685682502,51.18363409,3.167352951,900,0.041807577
3.161999702,-4.685682502,51.18363409,3.167352951,3341,0.041807577
3.161999702,-4.669775669,51.17877391,4.245149815,1982,0.041807577
4.597999573,-4.63333,55.93333148,2.827332261,6957,0.043391753
3.053999901,-4.613480685,58.55057096,1.195371035,2006,0.048617754
2.736000061,-4.588654037,50.32679014,4.682169242,510,0.041589215
2.933000565,-4.562304664,50.54785456,20.58183779,1512,0.041589215
3.13299942,-4.553276409,50.89095122,7.535931564,507,0.041589215
3.067000389,-4.473747059,50.97626088,7.351616414,1516,0.041589215
3.963000298,-4.458294028,58.45071654,0.846292758,1426,0.048617754
2.990999222,-4.405537035,51.00541512,4.561075032,1981,0.041807577
3.475999832,-4.394766523,54.86181537,1.935479045,2847,0.04294274
2.401999474,-4.350399894,53.14075301,2.401124423,455,0.042552199
3.411999702,-4.278457904,51.55991102,2.225555119,875,0.041807577
3.670000076,-4.253655945,50.38011258,2.755326562,2873,0.041589215
4.354999542,-4.243993748,51.63493343,2.69767382,877,0.041807577
4.531000137,-4.219779042,54.87405364,0.73926044,1450,0.04294274
2.915999413,-4.209537784,50.31596193,2.703471945,512,0.041589215
3.18999958,-4.208421467,51.14970562,2.747773126,1983,0.041807577
4.354999542,-4.204201467,51.65716174,3.588236934,2377,0.041807577
3.654999733,-4.201220213,50.42264218,5.322175172,2882,0.041589215
4.340000153,-4.2,57.68333364,2.823028696,6936,0.045922175
3.18999958,-4.2,51.10000959,2.838531056,5862,0.041807577
3.429999352,-4.18394787,51.05793776,2.486568588,2865,0.041807577
5.086999893,-4.176677934,35.1892192,3.576572875,1757,0.039322291
3.197999954,-4.153709316,51.565017,3.268461591,876,0.041807577
2.706999779,-4.12217083,52.89879397,2.653236976,378,0.042131439
3.452000618,-4.115518043,57.85539135,2.250818925,1436,0.045922175
2.706999779,-4.111337064,52.90007651,2.935948127,2870,0.042131439
4.034000397,-4.066783757,57.70827355,1.491640849,872,0.045922175
4.019001007,-4.059947416,5.398891807,21.28593257,98,0.032168977
4.613999367,-4.040594476,48.32668183,13.00278098,557,0.041766476
3.263999939,-4.03333,57.85000684,2.821947429,6871,0.045922175
2.967999458,-4.024669485,50.33929702,5.432740973,2917,0.041589215
3.947000504,-4.02204409,52.20232169,12.15820808,3345,0.042131439
3.618000031,-4.011473262,52.5389991,2.063763373,194,0.042131439
3.618000031,-4.00602,52.53791186,2.447028669,2362,0.042131439
3.305999756,-3.999472191,47.72413418,3.543734294,1140,0.041985117
2.706999779,-3.962729585,52.98924452,16.72394065,3389,0.04201439
2.986000061,-3.937386086,50.3238742,3.878750012,2878,0.04150917
5.388000488,-3.91667,35.2166863,3.897439076,6049,0.039327141
2.706999779,-3.898403676,52.90158291,15.48802359,144,0.04201439
2.876999855,-3.848310377,54.8668969,1.9309254,1449,0.042845145
3.162999153,-3.805512752,50.26755791,6.659233002,1519,0.04150917
3.162999153,-3.793187189,50.21416446,0.65789056,1507,0.04150917
4.795999527,-3.786331229,36.7351964,3.025308154,7256,0.03998924
4.795999527,-3.786249225,36.73519708,3.026541777,7053,0.03998924
3.162999153,-3.760567951,50.25114455,5.250047575,2861,0.04150917
3.176000595,-3.73333,57.63333196,1.752960331,6872,0.04581758
2.789999962,-3.652875153,51.14298766,7.520733095,146,0.041738167
2.901000023,-3.631108227,54.50583919,4.002603243,1506,0.042845145
2.789999962,-3.619373622,51.21727471,1.069454404,1980,0.041738167
2.789999962,-3.619373622,51.21727471,1.069454404,9226,0.041738167
2.545000076,-3.564110489,54.96536623,1.632236193,1448,0.042845145
2.923000336,-3.545463046,51.55989979,12.56447268,2869,0.041738167
3.38299942,-3.491925643,48.88278727,2.604390347,416,0.04157817
2.491999626,-3.482566997,54.9500501,1.80002063,189,0.042845145
1.455999374,-3.468869436,43.44560956,1.649972146,2673,0.043996368
1.455999374,-3.466578804,43.4229041,3.994722156,2507,0.043996368
2.498000145,-3.443750972,50.64277757,2.229098228,2862,0.04150917
2.802999496,-3.441754508,54.90575099,3.580713418,2369,0.042845145
3.708000183,-3.437019947,5.170197397,5.553127326,3642,0.032210734
2.498000145,-3.436847493,50.63563098,1.922763453,2376,0.04150917
3.618999481,-3.4,5.166667357,5.3973742,7422,0.032210734
2.229999542,-3.309798834,50.6349423,1.690555743,2860,0.04150917
3.672000885,-3.304811527,58.94346419,1.816361411,1425,0.048493415
2.776000023,-3.26120591,54.16607235,4.980101064,2852,0.042845145
2.776000023,-3.25983,54.16590293,4.999336233,3582,0.042845145
3.495998383,-3.229017634,5.176988186,6.218241227,1489,0.032210734
3.495998383,-3.2,5.116667961,1.307983483,7421,0.032210734
2.18200016,-3.191933527,50.68633667,2.704592221,1503,0.04150917
2.322000504,-3.183521688,51.12350104,9.589727057,1518,0.041738167
2.93500042,-3.17901669,53.31566996,3.305112346,2366,0.042433962
4.404000282,-3.124524732,56.4135462,4.286895707,2845,0.044166595
2.453999519,-3.10394,53.52617086,2.214765385,6732,0.042433962
2.536999702,-3.083721014,54.46958313,29.17788667,143,0.042845145
3.107999802,-3.08333,56.40000571,3.782805237,6956,0.044166595
2.625999451,-3.08087,54.95719148,2.82080227,6845,0.042845145
1.977999687,-3.077878965,53.58323766,5.221572626,859,0.042433962
2.463999748,-3.057597658,51.22081248,1.776918956,192,0.041738167
2.218999863,-3.039282471,53.93758908,2.311318891,3346,0.042433962
5.51099968,-3.034,35.94016638,2.134381837,7051,0.039327141
5.51099968,-3.03361,35.94139033,2.018448306,7248,0.039327141
5.51099968,-3.0335,35.93820103,2.355894695,7463,0.039327141
2.836999893,-2.99787,53.7002396,2.75296556,2524,0.042326558
2.836999893,-2.989627643,53.71071546,2.076185033,2877,0.042326558
5.159000397,-2.983333333,35.43333524,3.584579112,7394,0.039349429
